app_id,app_name,category,genres,current_ver
2109,Calls & Text by Mo,Communication,Communication,3.0.4
2110,Calorie Counter - EasyFit free,Health_And_Fitness,Health & Fitness,3.0.7
2111,Calorie Counter - Macros,Health_And_Fitness,Health & Fitness,2.3.4
2112,Calorie Counter - MyNetDiary,Health_And_Fitness,Health & Fitness,6.5.1
2113,Calvarych App,Lifestyle,Lifestyle,3.8.0
2114,Calvin Klein  US Store,Shopping,Shopping,3.6.0
2115,Calvin Klein Petite Dresses,Beauty,Beauty,1
2116,CamScanner License,Productivity,Productivity,1.7
2117,Cambridge English FC,Family,Education,2.1.0
2118,Camera FV-5 Lite,Photography,Photography,3.31.4
2119,Camera Pro,Photography,Photography,5.4
2120,Camera V7 24 Megapixel,Photography,Photography,4.0
2121,Camera ZOOM FX - FREE,Photography,Photography,6.2.9
2122,Camera for Android,Photography,Photography,3.8
2123,Camera360 Selfie Photo Editor with Funny Sticker,Photography,Photography,9.3.1
2124,Camera51 - a smarter camera,Photography,Photography,1.1.6
2125,Cameringo Filters Camera,Photography,Photography,2.8.26
2126,Cameringo Lite Filters Camera,Photography,Photography,2.2.93
2127,CampGladiator,Health_And_Fitness,Health & Fitness,2.4.43
2128,CampervanGuide Pro,Travel_And_Local,Travel & Local,4.6.2
2129,Camping RV Caravan Parking 3D,Game,Racing,1.3
2130,Camping and Co - Camping in Europe,Travel_And_Local,Travel & Local,1.2.3
2131,Can I pack that - DG App,Travel_And_Local,Travel & Local,2.0.1
2132,Can Knockdown,Family,Casual,1.38
2133,Can Knockdown 3,Game,Arcade,1.31
2134,Can Your Pet  Returns - Teen,Family,Simulation,2.59.8
2135,Candy Bomb,Game,CasualBrain Games,2.9.3181
2136,Candy Crush Jelly Saga,Game,Puzzle,2.1.10
2137,Candy Crush Saga,Game,Casual,1.129.0.2
2138,Candy Crush Soda Saga,Game,Casual,1.118.4
2139,Candy Day,Family,CasualBrain Games,8.4.3180
2140,Candy Pop Story,Family,CasualBrain Games,2.0.3165
2141,Candy Smash,Family,CasualBrain Games,2.2.3169
2142,Candy selfie - photo editor live filter camera,Photography,Photography,2.74.685
2143,Candy simply-Fi,Lifestyle,Lifestyle,1.8.4.7
2144,Canon CameraWindow,Photography,Photography,1.5.2.21
2145,Canva Poster banner card maker & graphic design,Art_And_Design,Art & Design,1.6.1
2146,Canvas FL,Family,Education,3.8.0
2147,Capital Bk Mobile Business Dep,Finance,Finance,1.4.8
2148,Capital One Mobile,Finance,Finance,5.38.1
2149,Capitalnewscomcy,News_And_Magazines,News & Magazines,0.0.2
2150,Caprock Santa Fe Credit Union,Finance,Finance,3.0.6
2151,Car Crash III Beam DH Real Damage Simulator 2018,Game,Racing,1.03
2152,Car Driving Simulator Citroen,Family,Simulation,1.0
2153,Car Driving Simulator Drift,Game,Racing,1.8.1
2154,Car Driving Theory Test BC,Family,Education,1.0
2155,Car G-Force Meter,Tools,Tools,2.23
2156,Car Parking Crane N Drifting,Family,Simulation,1.8
2157,Car Parking Game 3D - Real City Driving Challenge,Family,Simulation,1.2.0
2158,Car Parking Nissan GT-R R35 Simulator,Family,Simulation,1.0
2159,Car Race by Fun Games For Free,Game,Racing,1.2
2160,Car Racing game for Kids - Beepzz Dogs,Family,RacingAction & Adventure,1.1.1
2161,Car Search For Craigslist CL Free,Auto_And_Vehicles,Auto & Vehicles,1.0.0
2162,Card Creator for CR,Tools,Tools,1.8.0
2163,Card Wars - Adventure Time,Family,CardAction & Adventure,1.11.0
2164,Card Wars Kingdom,Family,CardAction & Adventure,1.0.10
2165,Cardboard,Libraries_And_Demo,Libraries & Demo,1.8
2166,Cardi B HD Wallpapers Lock Screen,Personalization,Personalization,1.3
2167,Cardi B Live Stream Video Chat - Prank,Dating,Dating,2.5
2168,Cardi B Piano Game,Game,Music,2.0
2169,Cardi B Wallpaper,Art_And_Design,Art & Design,1.0.0
2170,Cardiac diagnosis heart rate arrhythmia,Medical,Medical,7
2171,Cardinal Glennon ER Reference,Medical,Medical,1.8.3
2172,Cardinal Quest 2,Family,Role Playing,1.19
2173,Cardio Journal  Blood Pressure Log,Medical,Medical,3.1.1
2174,Cardio Z,Medical,Medical,1.0.2.1
2175,Cardio-FR,Medical,Medical,2.2.2
2176,Cards CasinoVideo Poker & BJ,Game,Casino,7.0
2177,Cargo de Praa PM DF,Productivity,Productivity,3.0
2178,Carnivores Dinosaur Hunter,Game,Action,1.8.0
2179,Carrier Air Conditioner,Tools,Tools,v67_slk3.0_20180115_01
2180,Carrier Landings Pro,Family,Simulation,4.2.4
2181,Carros Rebaixados BR,Game,Racing,5.7.1
2182,Cars Coloring Pages,Education,EducationCreativity,1.2.0
2183,Cars Lightning League,Family,RacingAction & Adventure,1.6
2184,Cartoon Network Match Land,Family,Puzzle,1.1.3
2185,Cartoon Wars 3,Family,Role Playing,2.0.2
2186,Cartoon Wars Blade,Game,Arcade,1.1.0
2187,Casa CF,Health_And_Fitness,Health & Fitness,3.1.2
2188,Casa de Bolsa Bx Mvil,Finance,Finance,1.0.7
2189,Case Simulator Hero for CSGO,Family,Simulation,3.1.2
2190,Cash App,Finance,Finance,2.31.1
2191,Cash Inc Money Clicker Game & Business Adventure,Game,Simulation,2.1.1.4.0
2192,Casino AZTalking Stick Resort,Travel_And_Local,Travel & Local,7.9.2.6
2193,Casper Ssinema,Video_Players,Video Players & Editors,1.0
2194,Castle Clash Epic Empire ES,Family,Strategy,1.4.1
2195,Castle Clash Heroes of the Empire US,Game,Strategy,1.4.51
2196,Castle Clash RPG War and Strategy FR,Family,Strategy,1.4.2
2197,Castle Defense  Invasion,Family,Strategy,1.2.1
2198,Castle Defense 2,Family,Strategy,3.2.2
2199,Castlight Mobile,Medical,Medical,4.4.7
2200,Casual Dating & Adult Singles - Joyride,Dating,Dating,4.17.2
2201,Casual Sic Bo,Family,Casual,1.1.1
2202,Cat Sim Online Play with Cats,Family,Simulation,3.7
2203,Catalyst AZ,Family,Education,3.8.0
2204,Cathay Pacific,Travel_And_Local,Travel & Local,6.6.1
2205,Cathy AH,Tools,Tools,1.0.4
2206,Caviar - Food Delivery,Food_And_Drink,Food & Drink,2.4.11
2207,Cb browser,Communication,Communication,1.0
2208,Cdiz CB Gades,Sports,Sports,opcin de cerrar
2209,Ceasa CE,Tools,Tools,1.0
2210,Centimeter Ruler,Tools,Tools,2.0
2211,Central Bank and Trust Co,Finance,Finance,5.9.1.0
2212,Cep,Finance,Finance,3.22.0
2213,Cerebral Palsy,Medical,Medical,2
2214,Cerulean Heart,Family,Simulation,1.3.1
2215,Cestovn poriadky CP,Maps_And_Navigation,Maps & Navigation,1.2.0
2216,Chakra Cleansing,Libraries_And_Demo,Libraries & Demo,7.0
2217,Champions and Challengers - Adventure Time,Family,Role Playing,1.2.5
2218,Change photo background,Photography,Photography,1.0.12
2219,ChangeDA - Cours du DZD sur le march parallle,Finance,Finance,2.5
2220,Channel 19,Communication,Communication,2.2.6
2221,Channel U,Family,Entertainment,1.3
2222,Chapters Interactive Stories,Game,Role Playing,1.3.3
2223,ChargeHub - Find EV & Tesla Charging Stations,Maps_And_Navigation,Maps & Navigation,6.7.0
2224,Charlotte County FL,Productivity,Productivity,3.9.4
2225,Chart - Myanmar Keyboard,Lifestyle,Lifestyle,10.19
2226,Chase Mobile,Finance,Finance,3.52
2227,Chat Annimo Gratis Espaol CG,Dating,Dating,1.0.2
2228,Chat Click - Dating Search,Dating,Dating,1.0
2229,Chat Kids - Chat Room For Kids,Dating,Dating,1.0
2230,Chat Mexico meet people flirt and friendship,Dating,Dating,3.7
2231,Chat With Artificial Intelligence,Family,Entertainment,1.0
2232,ChatBolo - AI Chatbot Online,Family,Entertainment,2.1
2233,ChatBot AI Talking Girl,Family,Entertainment,1.0.16
2234,ChatVideo Meet new people,Dating,Dating,3.0.15
2235,Chatime AB Rewards,Family,Entertainment,2.7.0621
2236,Chatting - Free chat random chat boyfriend girlfriend,Dating,Dating,3.0.0
2237,Cheap Flights & Hotels momondo,Travel_And_Local,Travel & Local,7.6.5
2238,Cheat Codes for GTA V,Family,Entertainment,1.8.0
2239,Cheating Tom 3 - Genius School,Game,Arcade,1.0.20
2240,Cheats for GTA V,Family,Entertainment,6
2241,Check DB Benchmark,Tools,Tools,0.9.2
2242,Check Lottery Tickets - Florida,Family,Entertainment,2.1
2243,Check Vehicle Tax,Auto_And_Vehicles,Auto & Vehicles,0.2.1
2244,Check Your Visitors on FB,Social,Social,4.4
2245,CheckPoints  Rewards App,Shopping,Shopping,4.89
2246,Checkers,Family,BoardBrain Games,4.0.2
2247,Chef - Recipes & Cooking,Food_And_Drink,Food & Drink,3.3.21
2248,ChefTap Recipes & Grocery List,Food_And_Drink,Food & Drink,4.0.0.427
2249,Chegg Study - Homework Help,Education,Education,5.7.0
2250,Chelsea FC Official Keyboard,Productivity,Productivity,3.4.4
2251,Chemin fr,Books_And_Reference,Books & Reference,0.8
2252,Chenoweth AH,Medical,Medical,300000.0.78
2253,Chess Free,Family,BoardBrain Games,1.15.3028.0
2254,Chess PRO Free,Family,BoardBrain Games,4.2
2255,Chess and Mate,Family,BoardBrain Games,2.0.5
2256,Chess for Kids - Play & Learn,Family,PuzzleBrain Games,2.2.3
2257,Chess of Blades BLYaoi Game No VA,Family,Casual,1.03
2258,Chess of Blades Demo,Family,Casual,1.5
2259,Chest CT Sectional Walker,Medical,Medical,1.1
2260,Chest Calculator for CR,Family,Entertainment,1.8.1
2261,Chest Opener for CR - The Circle Game,Family,Entertainment,1.0.3
2262,Chest Simulator for Clash Royale,Family,Simulation,1.1.9
2263,Chest Tracker for Clash Royale,Tools,Tools,1.2.0
2264,Chick-fil-A,Food_And_Drink,Food & Drink,6.0.1
2265,Chicken Invaders 3,Game,Arcade,1.28ggl
2266,Chictopia,Lifestyle,Lifestyle,1.6.2
2267,Childrens Stories 2018 - The Lion Come Lion,Parenting,ParentingMusic & Video,1.2
2268,Childrens cartoons Mithu-Mina-Raju,Comics,Comics,1.6
2269,Chilindo,Shopping,Shopping,29.14
2270,Chime - Mobile Banking,Finance,Finance,5.1.1
2271,China Town Auto Theft 2,Game,Action,Varies with device
2272,Chinese Chess  Co Tuong,Game,Board,2.7.7
2273,Chinese Chess  Xiangqi Free,Game,Board,1.1.1
2274,Chinese Chess 3D Online Xiangqi  co tuong,Game,Board,2.2.1
2275,Chispa the Dating App for Latino Latina Singles,Dating,Dating,1.6.1
2276,Choices Stories You Play,Game,Simulation,2.3.5
2277,Choose SuperHero Quize Marvel  DC,Family,Entertainment,2.0
2278,ChopAssistant,Tools,Tools,1.6
2279,Christella VoiceUp,Medical,Medical,2.1.4
2280,Christian Dating For Free App,Dating,Dating,15.8
2281,Christian Questions Podcast,Family,Education,2.8
2282,Chronolink DX,Family,Puzzle,1.2
2283,Chronolink DX Lite,Family,Puzzle,1
2284,Chuck Es Skate Universe,Family,ActionAction & Adventure,1.12
2285,Ci - Logistics Group,Business,Business,1.0.0
2286,Cinemark Theatres,Entertainment,Entertainment,2.19.0
2287,Cinematic Cinematic,Entertainment,Entertainment,4.0.5
2288,Circle Colors Pack-FN Theme,Personalization,Personalization,1.0
2289,Circle ratio,Maps_And_Navigation,Maps & Navigation,04.08.00
2290,CircleCI Viewer,Productivity,Productivity,1.3.2
2291,Cisco Webex Meetings,Business,Business,11.1.0
2292,Cisco Webex Teams,Business,Business,3.0.4651
2293,Citation du Jour - Motivation,Family,Education,1.0
2294,Citi Mobile,Finance,Finance,9.9.0
2295,Citibanamex Movil,Finance,Finance,20.1.0
2296,Citizens Bank - CB Mobile,Finance,Finance,4.19.62
2297,Citizens Bank Mobile Banking,Finance,Finance,4.2.1
2298,City Builder 2016 County Mall,Family,Simulation,1.0.23
2299,City Driving Jeep Mania Parking Passion 2018,Family,Simulation,1.0
2300,City Taxi Driver sim 2016 Cab simulator Game-s,Family,Simulation,1.11
2301,City light CM Locker Theme,Personalization,Personalization,1.0.0
2302,CityBus Lviv,Auto_And_Vehicles,Auto & Vehicles,1.9.1
2303,CityMaps2Go Plan Trips Travel Guide Offline Maps,Travel_And_Local,Travel & Local,10.9.8 Play
2304,Ck Coif,Lifestyle,Lifestyle,1.0
2305,Cl-app,Sports,Sports,1.1.11
2306,ClanHQ,Communication,Communication,1.0.21
2307,ClanManagerTT2,Family,Casual,2.2.9
2308,ClanPlay Community and Tools for Gamers,Communication,Communication,1.14.3
2309,Clarksburg AH,Medical,Medical,300000.0.81
2310,Clash Royale,Game,Strategy,2.3.2
2311,Clash Soundboard For CR & COC,Family,Entertainment,1.1
2312,Clash of Axe Flippy Lumberjack Action X,Game,Action,1.2
2313,Clash of Clans,Game,Strategy,10.322.16
2314,Clash of Kings  The King Of Fighters version,Family,Strategy,3.44.0
2315,ClassDojo,Education,EducationEducation,4.21.1
2316,Classic Calculator,Tools,Tools,1.51
2317,Classic FC 64 IN 1,Family,Casual,1.0.0
2318,Classical music for baby,Parenting,ParentingMusic & Video,1.04
2319,Claus Paws AH,Medical,Medical,300000.0.94
2320,Clean Master Lite - For Low-End Phone,Tools,Tools,2.1.4
2321,Clean My Android,Productivity,Productivity,1.4.5.2
2322,Clean My House  Chore To Do List Task Scheduler,Productivity,Productivity,2.1.2
2323,Clear,Tools,Tools,11.7.0
2324,ClearCareGo Caregiver,Medical,Medical,2.1.3
2325,Clearwater FL - weather and more,Weather,Weather,1.0
2326,ClickMeeting Webinars,Business,Business,3.3.0
2327,Clinic Doctor EHr,Medical,Medical,1.0.51.0.3
2328,Clinical Pharmacology,Medical,Medical,1.0
2329,Clock L,Personalization,Personalization,1.3
2330,Cloud DX Connected Health,Health_And_Fitness,Health & Fitness,1.7.10713 281
2331,Cloud of Books,Books_And_Reference,Books & Reference,2.2.5
2332,Clover Dating App,Dating,Dating,2.5.1
2333,Club,Medical,Medical,4.4.3
2334,Club Factory Everything Unbeaten Price,Shopping,Shopping,4.4.5
2335,Club Penguin Island,Family,CasualAction & Adventure,1.10.5
2336,Clue,Game,Board,2.2.5
2337,Clumsy Santa ER Surgery,Family,Casual,1.0
2338,Cluster CF,Sports,Sports,4.11
2339,Cnady Selfie  You Can Dy Snap Camera,Personalization,Personalization,2.6
2340,Co Checker,Tools,Tools,1.8.6
2341,Co-Dependents Anonymous,Lifestyle,Lifestyle,1.0.1
2342,Co-op CRS,Lifestyle,Lifestyle,2.4.3
2343,Co-op Connections,Shopping,Shopping,1.5
2344,Co-op Credit Union on the Go,Finance,Finance,18.1.79
2345,Co-op Taxi,Maps_And_Navigation,Maps & Navigation,3.19.34
2346,Coast To Coast AM Insider,News_And_Magazines,News & Magazines,5.0.108
2347,Cochrane Library,Medical,Medical,1.5.0
2348,Code on the egg,Tools,Tools,1.15
2349,Codes for GTA San Andreas,Family,Entertainment,1.0.0
2350,Cold Spirits,Libraries_And_Demo,Libraries & Demo,1.2
2351,Collage&Add Stickers papelook,Photography,Photography,3.3.5
2352,Color By Number - Sandbox Pixel Coloring Book,Family,CasualCreativity,1.3.6
2353,Color By Numbers - Art Game for Kids and Adults,Family,EducationalBrain Games,3
2354,Color CL,Lifestyle,Lifestyle,1.01
2355,Color Call - Caller Screen LED Flash,Personalization,Personalization,1.0.4
2356,Color Changer Pro root,Personalization,Personalization,1.11
2357,Color Quartets,Family,Casual,1.46
2358,Color Road,Game,Arcade,2.5.0
2359,Color Touch Effects,Photography,Photography,4.5
2360,Color by Disney,Family,Entertainment,1.7
2361,Color by Number  New Coloring Book,Game,Board,2.0.6
2362,Color by Number - Draw Sandbox Pixel Art,Family,Entertainment,1.3.13
2363,Color by Number Pixel Art,Family,Entertainment,4.8
2364,ColorFul - Adult Coloring Book,Entertainment,Entertainment,1.0.64
2365,ColorSnap Visualizer,House_And_Home,House & Home,5.0.1
2366,Colorfit - Drawing & Coloring,Art_And_Design,Art & DesignCreativity,1.0.8
2367,Colorful Glitter Neon Butterfly Keyboard Theme,Personalization,Personalization,6.7.24.2018
2368,Coloring & Learn,Family,EducationalCreativity,1.49
2369,Coloring Book at Five Nights,Family,Educational,1.6
2370,Coloring book moana,Art_And_Design,Art & DesignPretend Play,2.0.0
2371,Colors of white in Urdu,Beauty,Beauty,6.0
2372,Combat BF Black Ops 3,Game,Action,5.1.6
2373,Combat Strike CS  Counter Terrorist Attack FPS,Game,Action,1.0.7
2374,Comboios de Portugal,Maps_And_Navigation,Maps & Navigation,1.0.3.8
2375,Comedy Central,Entertainment,Entertainment,11.45.0
2376,Comic Es - Shojo manga  love comics free of charge,Comics,Comics,1.2.12
2377,Comics - MangaNovel and Stories,Comics,Comics,2.3.1
2378,Comics Reader,Comics,Comics,2.3.216
2379,Commando Adventure Assassin,Game,Action,1.18
2380,Commission Manager,Productivity,Productivity,1.0.0.0
2381,Common Core,Education,Education,2.3.1
2382,Commonwealth CU Go Mobile,Finance,Finance,4.4.47
2383,Community by C Space,Lifestyle,Lifestyle,2.2.0
2384,CompTIA A Pocket Prep,Family,Education,4.5.2
2385,CompTIA Exam Training,Family,Education,1.7
2386,CompactiMa EC pH Calibration,Books_And_Reference,Books & Reference,1.1.2
2387,Company Kitchen,Lifestyle,Lifestyle,2.0.0 18.03.01
2388,Company Kitchen Inventory,Business,Business,2.38
2389,Compas BP Store,Shopping,Shopping,1.0.3
2390,Compass,Maps_And_Navigation,Maps & Navigation,2.1.2
2391,Complete Anatomy for Android,Medical,Medical,1.0.0
2392,Complete Spanish Movies,Entertainment,Entertainment,1.02
2393,Comptia A 220-901 & 220-902,Family,Education,2.0.7
2394,Comunidad BH,Family,Entertainment,1.3.9
2395,Comunidad De Fe Minitries,Lifestyle,Lifestyle,1.1
2396,ConnectEm,Family,Puzzle,1.0.17
2397,ConnectEm Halloween,Family,Puzzle,1.0.7
2398,ConnectLine,Medical,Medical,1.3.4
2399,Conquerors,Family,Strategy,1.8.0
2400,Consultar Infracciones de Transito DF y Mexico,Tools,Tools,2.5
2401,Contacts,Communication,Communication,5.85.1
2402,Content Transfer,Productivity,Productivity,3.5.12
2403,Contents ProviderCPExplorer,Tools,Tools,5.0
2404,Contractor City Construction - Heavy Logistics,Family,Simulation,1.01
2405,Control Center iOS 11 - Phone X Control Panel,Tools,Tools,3.1
2406,Control Center iOS 11 - Phone X notifications,Tools,Tools,1.8
2407,Convert Coordinates DM to DMS,Maps_And_Navigation,Maps & Navigation,1.6
2408,Convert degree Celsius to Fahrenheit or F to C,Tools,Tools,1.5.8
2409,ConvertPad - Unit Converter,Tools,Tools,3.1.00
2410,Cook Baked Lasagna,Family,Casual,4.0
2411,Cook n Learn Smart Kitchen,Family,EducationalEducation,1.0.4
2412,Cooking Fever,Game,Arcade,2.8.0
2413,Cooking Madness - A Chefs Restaurant Games,Game,Arcade,1.2.2
2414,Cooking in the Kitchen,Family,CasualPretend Play,1.1.64
2415,Cookn Recipe App,Lifestyle,Lifestyle,3.0.4
2416,Cookpad,Food_And_Drink,Food & Drink,2.76.2.0-android
2417,Cookpad - FREE recipe search makes fun cooking  musical making,Food_And_Drink,Food & Drink,18.6.0.10
2418,Cool Popular Ringtones 2018,Libraries_And_Demo,Libraries & Demo,2.4
2419,Coomotaxi BH,Business,Business,3.44.1
2420,Cops N Robbers,Game,Adventure,1.5.2
2421,Cops N Robbers - FPS Mini Game,Game,Action,7.0.4
2422,Cops N Robbers 2,Game,Adventure,2.2.2
2423,Corporate BS Generator,Business,Business,1.00
2424,Cossack Dictionary DN,Books_And_Reference,Books & Reference,1.0
2425,Couch to 10K Running Trainer,Health_And_Fitness,Health & Fitness,112.0
2426,Couch to 5K by RunDouble,Health_And_Fitness,Health & Fitness,4.5.4
2427,Cougar Dating Life  Date Older Women Sugar Mummy,Dating,Dating,4.5.5
2428,Council Voting Calculator,Communication,Communication,2.3.0
2429,Counter Attack - Multiplayer FPS,Game,Action,1.1.97
2430,Counter Deck Calculator for CR,Tools,Tools,1.3.0
2431,Counter Online FPS Game,Game,Action,2.7
2432,Counter Terrorist Attack,Game,Action,5.3.2
2433,Counter Terrorist Gun Strike CS Special Forces,Game,Action,1.1
2434,Countries of the European Union Quiz,Game,Trivia,1.3
2435,Coupang,Shopping,Shopping,5.3.0
2436,Coupe Adhmar EY 2017,Social,Social,1.3
2437,Couple - Relationship App,Social,Social,1.8.0
2438,Coupon Mob - Discount Coupons,Shopping,Shopping,6.0
2439,Coupon Sherpa,Shopping,Shopping,3.0.3
2440,Coupons for Burger King,Food_And_Drink,Food & Drink,1.0
2441,Coupons for Dairy Queen,Food_And_Drink,Food & Drink,1.0
2442,Courier Journal,News_And_Magazines,News & Magazines,5.9.5
2443,Cover Camera for FB,Photography,Photography,3.0.0
2444,Cover Fire offline shooting games for free,Game,Action,1.8.20
2445,Cozi Family Organizer,Productivity,Productivity,9.3.5776
2446,Cp Calculator for EvolutionGO,Family,Entertainment,1.2
2447,Cr Aviation Academy,Family,Education,1.0
2448,Crack the blue angry birds egg,Family,Puzzle,1.0.0
2449,Crayola Color Blaster,Game,Arcade,1.5
2450,Crazy Bike attack Racing New motorcycle racing,Game,Racing,1.2.1
2451,Crazy Colors Bubbles Matching,Family,BoardBrain Games,2.9.7
2452,Crazy Doctor,Family,Role Playing,1.5
2453,Crazy ER Open Heart Surgery Simulator,Family,Simulation,1.5
2454,Crazy Freekick,Sports,Sports,1.0.15
2455,Crazy Wheels,Game,Adventure,1.0.7
2456,Create A Superhero HD,Family,Casual,4.0.4
2457,Create My App,Business,Business,1.0.5
2458,Create apps fast with beautiful design and no code,Business,Business,7.2
2459,Creative CD Letter Holder,Lifestyle,Lifestyle,7.1
2460,Creative Destruction,Game,Action,1.0.6
2461,Creative Ideas - DIY & Craft,Lifestyle,Lifestyle,1.37
2462,Credit Sesame,Finance,Finance,3.1.16
2463,CreditWise from Capital One,Finance,Finance,1.18.0
2464,Crew - Free Messaging and Scheduling,Business,Business,6.1.2
2465,CricQuick,Sports,Sports,1.0
2466,Cricket Visual Voicemail,Communication,Communication,3.2.0.100171
2467,Crime Wars S Andreas,Game,Racing,1.2
2468,Crisis Action 2018 NO1 FPS,Game,Action,3.0.2
2469,Cristiano Ronaldo Wallpaper,Sports,Sports,2.1
2470,CritDice - Dice Roller,Family,Entertainment,2.0.0
